gid,row,col,xcoord,ycoord,agri_gc
"155313","216","513","76.25","17.75","99.02469"
"155314","216","514","76.75","17.75","99.06269"
"155315","216","515","77.25","17.75","97.70679"
"155316","216","516","77.75","17.75","94.99691"
"155317","216","517","78.25","17.75","98.33643"
"155318","216","518","78.75","17.75","99.83334"
"155319","216","519","79.25","17.75","99.74691"
"155320","216","520","79.75","17.75","97.91897"
"155321","216","521","80.25","17.75","88.01543"
"155322","216","522","80.75","17.75","73.93519"
"155323","216","523","81.25","17.75","55.86903"
"155324","216","524","81.75","17.75","23.84877"
"155325","216","525","82.25","17.75","47.89441"
"155326","216","526","82.75","17.75","78.99691"
"155327","216","527","83.25","17.75","50.35185"
"155328","216","528","83.75","17.75","1.055245"
"155349","216","549","94.25","17.75","1.324074"
"155350","216","550","94.75","17.75","7.768569"
"155351","216","551","95.25","17.75","91.66666"
"155352","216","552","95.75","17.75","81.97531"
"155353","216","553","96.25","17.75","10.86592"
"155354","216","554","96.75","17.75","77.79012"
"155355","216","555","97.25","17.75","2.564815"
"155356","216","556","97.75","17.75","3.7876"
"155357","216","557","98.25","17.75","2.824074"
"155358","216","558","98.75","17.75","26.89815"
"155359","216","559","99.25","17.75","24.61825"
"155360","216","560","99.75","17.75","17.55556"
"155361","216","561","100.25","17.75","36.90741"
"155362","216","562","100.75","17.75","17.27469"
"155363","216","563","101.25","17.75","30.50617"
"155364","216","564","101.75","17.75","58.88268"
"155365","216","565","102.25","17.75","77.30247"
"155366","216","566","102.75","17.75","94.07716"
"155367","216","567","103.25","17.75","95.23277"
"155368","216","568","103.75","17.75","95.25309"
"155369","216","569","104.25","17.75","65.32716"
"155370","216","570","104.75","17.75","12.73481"
"155371","216","571","105.25","17.75","4.864198"
"155372","216","572","105.75","17.75","5.777778"
"155373","216","573","106.25","17.75","33.08194"
"155374","216","574","106.75","17.75","3.830247"
"155401","216","601","120.25","17.75","17.24691"
"155402","216","602","120.75","17.75","72.89815"
"155403","216","603","121.25","17.75","56.75978"
"155404","216","604","121.75","17.75","91.38889"
"155405","216","605","122.25","17.75","9.305555"
"155673","217","153","-103.75","18.25","0.4074074"
"155674","217","154","-103.25","18.25","3.231482"
"155675","217","155","-102.75","18.25","2.725309"
"155676","217","156","-102.25","18.25","6.759259"
"155677","217","157","-101.75","18.25","2.922839"
"155678","217","158","-101.25","18.25","9.805555"
"155679","217","159","-100.75","18.25","22.42284"
"155680","217","160","-100.25","18.25","19.17901"
"155681","217","161","-99.75","18.25","18.85802"
"155682","217","162","-99.25","18.25","15.21914"
"155683","217","163","-98.75","18.25","21.29321"
"155684","217","164","-98.25","18.25","16.33333"
"155685","217","165","-97.75","18.25","11.85802"
"155686","217","166","-97.25","18.25","15.12963"
"155687","217","167","-96.75","18.25","11.47114"
"155688","217","168","-96.25","18.25","20.65123"
"155689","217","169","-95.75","18.25","37.59877"
"155690","217","170","-95.25","18.25","44.46296"
"155691","217","171","-94.75","18.25","18.64198"
"155692","217","172","-94.25","18.25","11.63889"
"155693","217","173","-93.75","18.25","21.7284"
"155694","217","174","-93.25","18.25","43.15741"
"155695","217","175","-92.75","18.25","32.27161"
"155696","217","176","-92.25","18.25","29.32407"
"155697","217","177","-91.75","18.25","8.25"
"155698","217","178","-91.25","18.25","10.58025"
"155699","217","179","-90.75","18.25","6.117284"
"155700","217","180","-90.25","18.25","1.246914"
"155701","217","181","-89.75","18.25","0.1296296"
"155702","217","182","-89.25","18.25","0.8364198"
"155703","217","183","-88.75","18.25","7.080247"
"155704","217","184","-88.25","18.25","5.580111"
"155705","217","185","-87.75","18.25","0.7345679"
"155724","217","204","-78.25","18.25","21.60185"
"155725","217","205","-77.75","18.25","54.97222"
"155726","217","206","-77.25","18.25","47.77161"
"155727","217","207","-76.75","18.25","22.23148"
"155728","217","208","-76.25","18.25","2.546296"
"155732","217","212","-74.25","18.25","33.51543"
"155733","217","213","-73.75","18.25","59.81482"
"155734","217","214","-73.25","18.25","44.87654"
"155735","217","215","-72.75","18.25","44.35802"
"155736","217","216","-72.25","18.25","33.74074"
"155737","217","217","-71.75","18.25","38.27126"
"155738","217","218","-71.25","18.25","41.49691"
"155739","217","219","-70.75","18.25","16.59877"
"155740","217","220","-70.25","18.25","22.14549"
"155741","217","221","-69.75","18.25","7.12963"
"155742","217","222","-69.25","18.25","13.0463"
"155743","217","223","-68.75","18.25","22.90432"
"155744","217","224","-68.25","18.25","3.867284"
"155848","217","328","-16.25","18.25","0"
"155849","217","329","-15.75","18.25","0.00617284"
"155850","217","330","-15.25","18.25","0"
"155851","217","331","-14.75","18.25","0"
"155852","217","332","-14.25","18.25","0"
"155853","217","333","-13.75","18.25","0"
"155854","217","334","-13.25","18.25","0.003103662"
"155855","217","335","-12.75","18.25","0"
"155856","217","336","-12.25","18.25","1.682099"
"155857","217","337","-11.75","18.25","0.4382716"
"155858","217","338","-11.25","18.25","0.07407407"
"155859","217","339","-10.75","18.25","0"
"155860","217","340","-10.25","18.25","0"
"155861","217","341","-9.75","18.25","0"
"155862","217","342","-9.25","18.25","0"
"155863","217","343","-8.75","18.25","0"
"155864","217","344","-8.25","18.25","0"
"155865","217","345","-7.75","18.25","0"
"155866","217","346","-7.25","18.25","0"
"155867","217","347","-6.75","18.25","1.472222"
"155868","217","348","-6.25","18.25","0"
"155869","217","349","-5.75","18.25","0"
"155870","217","350","-5.25","18.25","0"
"155871","217","351","-4.75","18.25","0"
"155872","217","352","-4.25","18.25","0"
"155873","217","353","-3.75","18.25","0"
"155874","217","354","-3.25","18.25","0"
"155875","217","355","-2.75","18.25","0"
"155876","217","356","-2.25","18.25","0"
"155877","217","357","-1.75","18.25","0"
"155878","217","358","-1.25","18.25","0"
"155879","217","359","-0.75","18.25","0"
"155880","217","360","-0.25","18.25","0"
"155881","217","361","0.25","18.25","0"
"155882","217","362","0.75","18.25","0.009259259"
"155883","217","363","1.25","18.25","0.1018519"
"155884","217","364","1.75","18.25","0.009259259"
"155885","217","365","2.25","18.25","0"
"155886","217","366","2.75","18.25","0"
"155887","217","367","3.25","18.25","0"
"155888","217","368","3.75","18.25","0"
"155889","217","369","4.25","18.25","0"
"155890","217","370","4.75","18.25","0"
"155891","217","371","5.25","18.25","0"
"155892","217","372","5.75","18.25","0"
"155893","217","373","6.25","18.25","0.00308642"
"155894","217","374","6.75","18.25","0"
"155895","217","375","7.25","18.25","0"
"155896","217","376","7.75","18.25","0.728395"
"155897","217","377","8.25","18.25","0.1481481"
"155898","217","378","8.75","18.25","0.05555556"
"155899","217","379","9.25","18.25","0"
"155900","217","380","9.75","18.25","0"
"155901","217","381","10.25","18.25","0"
"155902","217","382","10.75","18.25","0"
"155903","217","383","11.25","18.25","0"
"155904","217","384","11.75","18.25","0"
"155905","217","385","12.25","18.25","0"
"155906","217","386","12.75","18.25","0"
"155907","217","387","13.25","18.25","0"
"155908","217","388","13.75","18.25","0"
"155909","217","389","14.25","18.25","0"
"155910","217","390","14.75","18.25","0"
"155911","217","391","15.25","18.25","0"
"155912","217","392","15.75","18.25","0"
"155913","217","393","16.25","18.25","0"
"155914","217","394","16.75","18.25","0"
"155915","217","395","17.25","18.25","0"
"155916","217","396","17.75","18.25","0"
"155917","217","397","18.25","18.25","0"
"155918","217","398","18.75","18.25","0"
"155919","217","399","19.25","18.25","0"
"155920","217","400","19.75","18.25","0"
"155921","217","401","20.25","18.25","0"
"155922","217","402","20.75","18.25","0"
"155923","217","403","21.25","18.25","0"
"155924","217","404","21.75","18.25","0"
"155925","217","405","22.25","18.25","0"
"155926","217","406","22.75","18.25","0"
"155927","217","407","23.25","18.25","0"
"155928","217","408","23.75","18.25","0"
"155929","217","409","24.25","18.25","0"
"155930","217","410","24.75","18.25","0"
"155931","217","411","25.25","18.25","0"
"155932","217","412","25.75","18.25","0"
"155933","217","413","26.25","18.25","0"
"155934","217","414","26.75","18.25","0"
"155935","217","415","27.25","18.25","0"
"155936","217","416","27.75","18.25","0"
"155937","217","417","28.25","18.25","0"
"155938","217","418","28.75","18.25","0"
"155939","217","419","29.25","18.25","0"
"155940","217","420","29.75","18.25","0"
"155941","217","421","30.25","18.25","0"
"155942","217","422","30.75","18.25","3.651235"
"155943","217","423","31.25","18.25","0.8888889"
"155944","217","424","31.75","18.25","1.966049"
"155945","217","425","32.25","18.25","0"
"155946","217","426","32.75","18.25","0"
"155947","217","427","33.25","18.25","0"
"155948","217","428","33.75","18.25","1.049383"
"155949","217","429","34.25","18.25","0"
"155950","217","430","34.75","18.25","0"
"155951","217","431","35.25","18.25","0"
"155952","217","432","35.75","18.25","0"
"155953","217","433","36.25","18.25","0"
"155954","217","434","36.75","18.25","0"
"155955","217","435","37.25","18.25","0"
"155956","217","436","37.75","18.25","6.478395"
"155957","217","437","38.25","18.25","0.00617284"
"155958","217","438","38.75","18.25","0"
"155963","217","443","41.25","18.25","0.00617284"
"155964","217","444","41.75","18.25","0.2777778"
"155965","217","445","42.25","18.25","7.135802"
"155966","217","446","42.75","18.25","2.25"
"155967","217","447","43.25","18.25","0.02160494"
"155968","217","448","43.75","18.25","0"
"155969","217","449","44.25","18.25","0"
"155970","217","450","44.75","18.25","0"
"155971","217","451","45.25","18.25","0"
"155972","217","452","45.75","18.25","0"
"155973","217","453","46.25","18.25","0"
"155974","217","454","46.75","18.25","0"
"155975","217","455","47.25","18.25","0"
"155976","217","456","47.75","18.25","0"
"155977","217","457","48.25","18.25","0"
"155978","217","458","48.75","18.25","0"
"155979","217","459","49.25","18.25","0"
"155980","217","460","49.75","18.25","0"
"155981","217","461","50.25","18.25","0"
"155982","217","462","50.75","18.25","0"
"155983","217","463","51.25","18.25","0"
"155984","217","464","51.75","18.25","0"
"155985","217","465","52.25","18.25","0"
"155986","217","466","52.75","18.25","0"
"155987","217","467","53.25","18.25","0.03103662"
"155988","217","468","53.75","18.25","0.04938272"
"155989","217","469","54.25","18.25","0.0154321"
"155990","217","470","54.75","18.25","0"
"155991","217","471","55.25","18.25","0.03395062"
"155992","217","472","55.75","18.25","0"
"155993","217","473","56.25","18.25","0.1759259"
"155994","217","474","56.75","18.25","0.0308642"
"156026","217","506","72.75","18.25","5.75419"
"156027","217","507","73.25","18.25","86.23148"
"156028","217","508","73.75","18.25","89.59568"
"156029","217","509","74.25","18.25","98.71296"
"156030","217","510","74.75","18.25","95.91049"
"156031","217","511","75.25","18.25","93.3858"
"156032","217","512","75.75","18.25","98.53507"
"156033","217","513","76.25","18.25","98.16666"
"156034","217","514","76.75","18.25","97.94227"
"156035","217","515","77.25","18.25","99.33334"
"156036","217","516","77.75","18.25","96.21605"
"156037","217","517","78.25","18.25","98.70888"
"156038","217","518","78.75","18.25","99.50309"
"156039","217","519","79.25","18.25","96.76543"
"156040","217","520","79.75","18.25","94.83425"
"156041","217","521","80.25","18.25","79.15432"
"156042","217","522","80.75","18.25","79"
"156043","217","523","81.25","18.25","72.74364"
"156044","217","524","81.75","18.25","84.44136"
"156045","217","525","82.25","18.25","68.33026"
"156046","217","526","82.75","18.25","78.33951"
"156047","217","527","83.25","18.25","85.40432"
"156048","217","528","83.75","18.25","74.61825"
"156049","217","529","84.25","18.25","15.88889"
"156069","217","549","94.25","18.25","7.052469"
"156070","217","550","94.75","18.25","5.509515"
"156071","217","551","95.25","18.25","90.9537"
"156072","217","552","95.75","18.25","75.13889"
"156073","217","553","96.25","18.25","13.8175"
"156074","217","554","96.75","18.25","57.23766"
"156075","217","555","97.25","18.25","4.617284"
"156076","217","556","97.75","18.25","5.233272"
"156077","217","557","98.25","18.25","17.95988"
"156078","217","558","98.75","18.25","41.11111"
"156079","217","559","99.25","18.25","43.57542"
"156080","217","560","99.75","18.25","32.43827"
"156081","217","561","100.25","18.25","34.48148"
"156082","217","562","100.75","18.25","17.28704"
"156083","217","563","101.25","18.25","15.35185"
"156084","217","564","101.75","18.25","17.28119"
"156085","217","565","102.25","18.25","31.05247"
"156086","217","566","102.75","18.25","50.23766"
"156087","217","567","103.25","18.25","63.19987"
"156088","217","568","103.75","18.25","69.96914"
"156089","217","569","104.25","18.25","17.70062"
"156090","217","570","104.75","18.25","5.156538"
"156091","217","571","105.25","18.25","14.19444"
"156092","217","572","105.75","18.25","54.33025"
"156093","217","573","106.25","18.25","24.36375"
"156098","217","578","108.75","18.25","6.027312"
"156099","217","579","109.25","18.25","12.46914"
"156100","217","580","109.75","18.25","13.6142"
"156101","217","581","110.25","18.25","2.065685"
"156121","217","601","120.25","18.25","0.8487654"
"156122","217","602","120.75","18.25","61.3858"
"156123","217","603","121.25","18.25","47.86468"
"156124","217","604","121.75","18.25","59.65432"
"156125","217","605","122.25","18.25","16.3642"
"156289","218","49","-155.75","18.75","0.8425926"
"156378","218","138","-111.25","18.75","0.2993827"
"156379","218","139","-110.75","18.75","0.75"
"156392","218","152","-104.25","18.75","0.4537037"
"156393","218","153","-103.75","18.75","7.580247"
"156394","218","154","-103.25","18.75","8.194445"
"156395","218","155","-102.75","18.75","10.00926"
"156396","218","156","-102.25","18.75","11.52469"
"156397","218","157","-101.75","18.75","11.00309"
"156398","218","158","-101.25","18.75","5.580247"
"156399","218","159","-100.75","18.75","8.716049"
"156400","218","160","-100.25","18.75","18.62037"
"156401","218","161","-99.75","18.75","9.672839"
"156402","218","162","-99.25","18.75","13.53086"
"156403","218","163","-98.75","18.75","36.35185"
"156404","218","164","-98.25","18.75","22.40123"
"156405","218","165","-97.75","18.75","25.24383"
"156406","218","166","-97.25","18.75","6.435185"
"156407","218","167","-96.75","18.75","3.727499"
"156408","218","168","-96.25","18.75","22.15123"
"156409","218","169","-95.75","18.75","23.45988"
"156410","218","170","-95.25","18.75","25.96605"
"156411","218","171","-94.75","18.75","1.79321"
"156415","218","175","-92.75","18.75","2.891975"
"156416","218","176","-92.25","18.75","2.929012"
"156417","218","177","-91.75","18.75","0.5648148"
"156418","218","178","-91.25","18.75","7.58642"
"156419","218","179","-90.75","18.75","9.537037"
"156420","218","180","-90.25","18.75","1.648148"
